tourney_id;tourney_name;surface;draw_size;tourney_level;indoor;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round;minutes;w_ace;w_df;w_svpt;w_1stIn;w_1stWon;w_2ndWon;w_SvGms;w_bpSaved;w_bpFaced;l_ace;l_df;l_svpt;l_1stIn;l_1stWon;l_2ndWon;l_SvGms;l_bpSaved;l_bpFaced;source_year;source_file;source_url
2023-495;Dubai;Hard;32,0;500;O;20230227;1,0;MM58;3,0;;Daniil Medvedev;R;198,0;RUS;27,044;7,0;3320,0;RE44;2.0;;Andrey Rublev;R;188,0;RUS;25,355;6,0;3405,0;6-2 6-2;3;F;68,0;9,0;1,0;40,0;29,0;24,0;8,0;8,0;0,0;0,0;3,0;1,0;54,0;33,0;21,0;6,0;8,0;3,0;7,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;2,0;MM58;3,0;;Daniil Medvedev;R;198,0;RUS;27,044;7,0;3320,0;D643;1.0;;Novak Djokovic;R;188,0;SRB;35,77;1,0;6980,0;6-4 6-4;3;SF;95,0;8,0;1,0;62,0;36,0;28,0;13,0;10,0;0,0;1,0;5,0;1,0;62,0;43,0;29,0;11,0;10,0;1,0;4,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;3,0;RE44;2,0;;Andrey Rublev;R;188,0;RUS;25,355;6,0;3405,0;Z355;7.0;;Alexander Zverev;R;198,0;GER;25,856;16,0;2320,0;6-3 7-6(9);3;SF;118,0;2,0;2,0;70,0;44,0;33,0;17,0;10,0;0,0;1,0;12,0;3,0;84,0;67,0;46,0;5,0;11,0;3,0;6,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;4,0;D643;1,0;;Novak Djokovic;R;188,0;SRB;35,77;1,0;6980,0;HB71;5.0;;Hubert Hurkacz;R;196,0;POL;26,042;11,0;3065,0;6-3 7-5;3;QF;81,0;4,0;2,0;55,0;36,0;29,0;15,0;11,0;0,0;0,0;7,0;1,0;57,0;36,0;28,0;12,0;10,0;6,0;8,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;5,0;MM58;3,0;;Daniil Medvedev;R;198,0;RUS;27,044;7,0;3320,0;CG80;8.0;;Borna Coric;R;188,0;CRO;26,286;20,0;1815,0;6-3 6-2;3;QF;81,0;4,0;3,0;43,0;26,0;20,0;11,0;8,0;1,0;2,0;0,0;1,0;51,0;27,0;12,0;10,0;9,0;1,0;6,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;6,0;Z355;7,0;;Alexander Zverev;R;198,0;GER;25,856;16,0;2320,0;SU87;;;Lorenzo Sonego;R;191,0;ITA;27,8;67,0;745,0;7-5 6-4;3;QF;112,0;5,0;1,0;61,0;50,0;42,0;4,0;11,0;6,0;6,0;6,0;1,0;69,0;49,0;33,0;10,0;11,0;3,0;5,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;7,0;RE44;2,0;;Andrey Rublev;R;188,0;RUS;25,355;6,0;3405,0;V812;;;Botic van de Zandschulp;R;191,0;NED;27,4;33,0;1160,0;6-3 7-6(3);3;QF;112,0;9,0;1,0;72,0;47,0;36,0;17,0;11,0;4,0;5,0;7,0;5,0;86,0;57,0;42,0;9,0;10,0;10,0;12,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;8,0;D643;1,0;;Novak Djokovic;R;188,0;SRB;35,77;1,0;6980,0;GJ37;;;Tallon Griekspoor;R;188,0;NED;26,656;39,0;989,0;6-2 6-3;3;R16;81,0;8,0;3,0;43,0;22,0;20,0;14,0;9,0;0,0;1,0;12,0;1,0;80,0;57,0;33,0;8,0;8,0;12,0;16,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;9,0;HB71;5,0;;Hubert Hurkacz;R;196,0;POL;26,042;11,0;3065,0;K09F;;Q;Pavel Kotov;R;191,0;RUS;24,277;138,0;419,0;7-5 6-1;3;R16;68,0;9,0;1,0;50,0;34,0;31,0;9,0;10,0;0,0;0,0;3,0;1,0;52,0;34,0;22,0;8,0;9,0;3,0;6,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;10,0;MM58;3,0;;Daniil Medvedev;R;198,0;RUS;27,044;7,0;3320,0;BK92;;;Alexander Bublik;R;196,0;KAZ;25,697;46,0;935,0;6-4 6-2;3;R16;64,0;5,0;1,0;41,0;30,0;29,0;7,0;9,0;0,0;0,0;5,0;5,0;54,0;34,0;24,0;7,0;9,0;2,0;5,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;11,0;CG80;8,0;;Borna Coric;R;188,0;CRO;26,286;20,0;1815,0;KD46;;WC;Thanasi Kokkinakis;R;193,0;AUS;26,883;101,0;532,0;6-7(4) 6-3 7-5;3;R16;173,0;3,0;3,0;82,0;54,0;47,0;22,0;16,0;0,0;0,0;20,0;2,0;120,0;79,0;59,0;20,0;17,0;5,0;8,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;12,0;Z355;7,0;;Alexander Zverev;R;198,0;GER;25,856;16,0;2320,0;O483;;Q;Christopher O'Connell;R;183,0;AUS;28,736;92,0;592,0;7-5 6-4;3;R16;78,0;11,0;1,0;51,0;39,0;35,0;9,0;11,0;0,0;0,0;4,0;0,0;55,0;39,0;29,0;10,0;11,0;3,0;5,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;13,0;SU87;;;Lorenzo Sonego;R;191,0;ITA;27,8;67,0;745,0;AG37;4.0;;Felix Auger-Aliassime;R;193,0;CAN;22,554;9,0;3245,0;7-6(4) 6-4;3;R16;115,0;2,0;1,0;56,0;44,0;39,0;9,0;11,0;0,0;0,0;6,0;3,0;70,0;34,0;28,0;21,0;11,0;2,0;3,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
2023-495;Dubai;Hard;32,0;500;O;20230227;14,0;V812;;;Botic van de Zandschulp;R;191,0;NED;27,4;33,0;1160,0;Y268;;;Mikael Ymer;R;185,0;SWE;24,468;59,0;806,0;3-6 6-3 6-3;3;R16;153,0;7,0;3,0;79,0;51,0;32,0;15,0;13,0;4,0;8,0;2,0;3,0;100,0;69,0;38,0;15,0;14,0;3,0;9,0;2023;2023.csv;https://stats.tennismylife.org/data/2023.csv
